pid,condition,ctrl,profile,profile_label,human,seg_order,segment,pos,first_seg,at1_pass,av1_pass,attention_pass,BEL1,NARS,GAAIS_pos,GAAIS_neg,GAAIS,SCM_comp,SCM_warm,PE,HM,BG_age,BG_gender,BG_freq_ai,BG_freq_robot,BG_freq_disability,mobile,dur_min,gate_open,watch_s,dwell_s,OH1,OH2,OH3,AU1,CR1,CR2,CR3,R1_CTRL,R1_AI,R1_ORG,R1_USER,R2_CTRL,R2_AI,R2_ORG,R2_USER,OH
09d7687a-d4e3-4019-a688-dc877b72cee9,HA2,HA,2.0,intellectual,1,O3,REL,2,COL,1,1,True,5.0,3.9,4.8,4.5,4.666666666666667,4.2,4.0,4.25,4.666666666666667,44.0,0.0,5.0,1.0,2.0,0,10.4,1,69.334,109.256,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,5.0
09d7687a-d4e3-4019-a688-dc877b72cee9,HA2,HA,2.0,intellectual,1,O3,ADV,3,COL,1,1,True,5.0,3.9,4.8,4.5,4.666666666666667,4.2,4.0,4.25,4.666666666666667,44.0,0.0,5.0,1.0,2.0,0,10.4,1,103.795,135.515,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,5.0
79be0c22-08c8-47ab-a65e-8c45e2e73ffb,H2,H,2.0,intellectual,1,O2,ADV,1,ADV,1,1,True,6.0,2.6,7.0,6.25,6.666666666666667,4.0,4.0,6.5,7.0,23.0,0.0,5.0,1.0,3.0,0,18.3,1,221.085,364.724,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,,3.0,1.0,2.0,,3.0,1.0,7.0
79be0c22-08c8-47ab-a65e-8c45e2e73ffb,H2,H,2.0,intellectual,1,O2,COL,2,ADV,1,1,True,6.0,2.6,7.0,6.25,6.666666666666667,4.0,4.0,6.5,7.0,23.0,0.0,5.0,1.0,3.0,0,18.3,1,197.898,295.471,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,7.0
79be0c22-08c8-47ab-a65e-8c45e2e73ffb,H2,H,2.0,intellectual,1,O2,REL,3,ADV,1,1,True,6.0,2.6,7.0,6.25,6.666666666666667,4.0,4.0,6.5,7.0,23.0,0.0,5.0,1.0,3.0,0,18.3,1,69.378,117.196,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
133187e9-2dfe-487d-b155-2fc9fac5cabc,HA3,HA,3.0,mobility,1,O3,COL,1,COL,1,1,True,5.0,3.3,4.6,4.25,4.444444444444445,6.0,4.5,5.0,4.333333333333333,62.0,1.0,4.0,2.0,3.0,0,18.083333333333332,1,247.686,367.292,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,6.0
133187e9-2dfe-487d-b155-2fc9fac5cabc,HA3,HA,3.0,mobility,1,O3,REL,2,COL,1,1,True,5.0,3.3,4.6,4.25,4.444444444444445,6.0,4.5,5.0,4.333333333333333,62.0,1.0,4.0,2.0,3.0,0,18.083333333333332,1,69.755,158.24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,5.0
133187e9-2dfe-487d-b155-2fc9fac5cabc,HA3,HA,3.0,mobility,1,O3,ADV,3,COL,1,1,True,5.0,3.3,4.6,4.25,4.444444444444445,6.0,4.5,5.0,4.333333333333333,62.0,1.0,4.0,2.0,3.0,0,18.083333333333332,1,103.832,184.227,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,6.0
fea1a703-d871-4f3c-9641-c717db442567,H3,H,3.0,mobility,1,O3,COL,1,COL,1,1,True,6.0,2.4,3.2,2.25,2.7777777777777777,5.6,5.5,6.25,7.0,36.0,0.0,0.0,0.0,4.0,0,13.516666666666667,1,115.3,276.992,6.0,6.0,7.0,7.0,6.0,7.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,6.333333333333333
fea1a703-d871-4f3c-9641-c717db442567,H3,H,3.0,mobility,1,O3,REL,2,COL,1,1,True,6.0,2.4,3.2,2.25,2.7777777777777777,5.6,5.5,6.25,7.0,36.0,0.0,0.0,0.0,4.0,0,13.516666666666667,1,99.223,172.232,6.0,6.0,7.0,7.0,6.0,6.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,6.333333333333333
fea1a703-d871-4f3c-9641-c717db442567,H3,H,3.0,mobility,1,O3,ADV,3,COL,1,1,True,6.0,2.4,3.2,2.25,2.7777777777777777,5.6,5.5,6.25,7.0,36.0,0.0,0.0,0.0,4.0,0,13.516666666666667,1,103.846,154.612,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,7.0
351f34d4-ce9d-4b16-a2cb-30d07ab1071a,H2,H,2.0,intellectual,1,O3,COL,1,COL,1,1,True,5.0,2.7,5.2,4.25,4.777777777777778,4.8,3.75,5.0,5.0,45.0,0.0,5.0,1.0,2.0,0,13.933333333333334,1,115.312,251.818,6.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,,2.0,3.0,2.0,,3.0,1.0,6.0
351f34d4-ce9d-4b16-a2cb-30d07ab1071a,H2,H,2.0,intellectual,1,O3,REL,2,COL,1,1,True,5.0,2.7,5.2,4.25,4.777777777777778,4.8,3.75,5.0,5.0,45.0,0.0,5.0,1.0,2.0,0,13.933333333333334,1,69.386,130.38,6.0,4.0,5.0,5.0,6.0,4.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,5.0
351f34d4-ce9d-4b16-a2cb-30d07ab1071a,H2,H,2.0,intellectual,1,O3,ADV,3,COL,1,1,True,5.0,2.7,5.2,4.25,4.777777777777778,4.8,3.75,5.0,5.0,45.0,0.0,5.0,1.0,2.0,0,13.933333333333334,1,103.85,154.36,6.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,5.333333333333333
0fb51607-9df0-435d-a47f-8551478277f0,HA1,HA,1.0,no mention,1,O4,REL,1,REL,1,1,True,6.0,5.3,2.8,4.25,3.4444444444444446,5.6,5.0,5.0,5.0,48.0,1.0,3.0,0.0,4.0,0,24.3,1,69.399,492.207,6.0,5.0,5.0,6.0,5.0,5.0,7.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,5.333333333333333
0fb51607-9df0-435d-a47f-8551478277f0,HA1,HA,1.0,no mention,1,O4,COL,2,REL,1,1,True,6.0,5.3,2.8,4.25,3.4444444444444446,5.6,5.0,5.0,5.0,48.0,1.0,3.0,0.0,4.0,0,24.3,1,115.259,419.295,5.0,6.0,5.0,6.0,6.0,5.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.333333333333333
0fb51607-9df0-435d-a47f-8551478277f0,HA1,HA,1.0,no mention,1,O4,ADV,3,REL,1,1,True,6.0,5.3,2.8,4.25,3.4444444444444446,5.6,5.0,5.0,5.0,48.0,1.0,3.0,0.0,4.0,0,24.3,1,103.875,172.634,6.0,6.0,5.0,6.0,6.0,6.0,6.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,5.666666666666667
5f461175-9338-49a7-8223-c132b07b2417,H3,H,3.0,mobility,1,O5,ADV,1,ADV,1,1,True,1.0,2.5,4.6,6.25,5.333333333333333,5.6,5.0,2.0,4.666666666666667,45.0,0.0,4.0,0.0,3.0,0,12.316666666666666,1,122.22,202.137,6.0,6.0,5.0,6.0,5.0,6.0,7.0,2.0,,3.0,1.0,2.0,,3.0,1.0,5.666666666666667
5f461175-9338-49a7-8223-c132b07b2417,H3,H,3.0,mobility,1,O5,REL,2,ADV,1,1,True,1.0,2.5,4.6,6.25,5.333333333333333,5.6,5.0,2.0,4.666666666666667,45.0,0.0,4.0,0.0,3.0,0,12.316666666666666,1,82.366,142.754,5.0,4.0,6.0,6.0,6.0,4.0,6.0,1.0,,3.0,2.0,1.0,,3.0,2.0,5.0
5f461175-9338-49a7-8223-c132b07b2417,H3,H,3.0,mobility,1,O5,COL,3,ADV,1,1,True,1.0,2.5,4.6,6.25,5.333333333333333,5.6,5.0,2.0,4.666666666666667,45.0,0.0,4.0,0.0,3.0,0,12.316666666666666,1,135.665,203.375,5.0,3.0,2.0,6.0,6.0,5.0,6.0,2.0,,3.0,1.0,2.0,,3.0,1.0,3.3333333333333335
bf19a146-5fa9-4035-bf22-ffe804ccd6fe,A,A,,AI (no operator),0,O3,COL,1,COL,0,1,False,6.0,3.7,5.4,5.75,5.555555555555555,5.2,6.0,5.75,6.0,31.0,1.0,5.0,0.0,5.0,0,21.066666666666666,1,115.549,273.091,6.0,6.0,6.0,6.0,5.0,6.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,6.0
bf19a146-5fa9-4035-bf22-ffe804ccd6fe,A,A,,AI (no operator),0,O3,REL,2,COL,0,1,False,6.0,3.7,5.4,5.75,5.555555555555555,5.2,6.0,5.75,6.0,31.0,1.0,5.0,0.0,5.0,0,21.066666666666666,1,196.499,341.302,6.0,6.0,6.0,6.0,6.0,6.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,6.0
bf19a146-5fa9-4035-bf22-ffe804ccd6fe,A,A,,AI (no operator),0,O3,ADV,3,COL,0,1,False,6.0,3.7,5.4,5.75,5.555555555555555,5.2,6.0,5.75,6.0,31.0,1.0,5.0,0.0,5.0,0,21.066666666666666,1,168.107,221.958,6.0,6.0,6.0,6.0,6.0,6.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,6.0
1f826613-ad43-4e5e-b234-7e9d84e6ad61,HA2,HA,2.0,intellectual,1,O2,ADV,1,ADV,1,1,True,2.0,2.7,6.6,5.5,6.111111111111111,5.0,4.5,5.0,5.666666666666667,43.0,0.0,5.0,2.0,4.0,0,29.65,1,103.875,554.34,6.0,6.0,7.0,6.0,5.0,6.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,6.333333333333333
1f826613-ad43-4e5e-b234-7e9d84e6ad61,HA2,HA,2.0,intellectual,1,O2,COL,2,ADV,1,1,True,2.0,2.7,6.6,5.5,6.111111111111111,5.0,4.5,5.0,5.666666666666667,43.0,0.0,5.0,2.0,4.0,0,29.65,1,131.269,472.346,4.0,5.0,4.0,3.0,3.0,6.0,5.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,4.333333333333333
1f826613-ad43-4e5e-b234-7e9d84e6ad61,HA2,HA,2.0,intellectual,1,O2,REL,3,ADV,1,1,True,2.0,2.7,6.6,5.5,6.111111111111111,5.0,4.5,5.0,5.666666666666667,43.0,0.0,5.0,2.0,4.0,0,29.65,1,69.366,174.487,6.0,7.0,7.0,6.0,5.0,6.0,6.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,6.666666666666667
e076d156-e431-4ffd-b72b-c502d04647a7,H2,H,2.0,intellectual,1,O5,ADV,1,ADV,0,1,False,2.0,4.4,5.0,6.0,5.444444444444445,6.0,6.75,5.5,5.0,35.0,1.0,5.0,0.0,2.0,0,28.183333333333334,1,103.858,400.739,6.0,6.0,6.0,6.0,7.0,7.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,6.0
e076d156-e431-4ffd-b72b-c502d04647a7,H2,H,2.0,intellectual,1,O5,REL,2,ADV,0,1,False,2.0,4.4,5.0,6.0,5.444444444444445,6.0,6.75,5.5,5.0,35.0,1.0,5.0,0.0,2.0,0,28.183333333333334,1,69.396,105.564,6.0,6.0,6.0,6.0,7.0,7.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,6.0
e076d156-e431-4ffd-b72b-c502d04647a7,H2,H,2.0,intellectual,1,O5,COL,3,ADV,0,1,False,2.0,4.4,5.0,6.0,5.444444444444445,6.0,6.75,5.5,5.0,35.0,1.0,5.0,0.0,2.0,0,28.183333333333334,1,352.161,410.849,6.0,6.0,6.0,6.0,7.0,7.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,6.0
ae0c7d21-68c4-4f88-958b-1f03a1513833,A,A,,AI (no operator),0,O1,REL,1,REL,1,1,True,6.0,5.2,2.8,3.5,3.111111111111111,3.8,4.0,3.0,3.0,57.0,0.0,2.0,0.0,5.0,0,12.9,1,69.299,134.216,5.0,3.0,2.0,1.0,4.0,4.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,3.3333333333333335
ae0c7d21-68c4-4f88-958b-1f03a1513833,A,A,,AI (no operator),0,O1,ADV,2,REL,1,1,True,6.0,5.2,2.8,3.5,3.111111111111111,3.8,4.0,3.0,3.0,57.0,0.0,2.0,0.0,5.0,0,12.9,1,103.832,144.152,5.0,5.0,2.0,2.0,5.0,4.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,4.0
ae0c7d21-68c4-4f88-958b-1f03a1513833,A,A,,AI (no operator),0,O1,COL,3,REL,1,1,True,6.0,5.2,2.8,3.5,3.111111111111111,3.8,4.0,3.0,3.0,57.0,0.0,2.0,0.0,5.0,0,12.9,1,115.25,146.301,6.0,6.0,4.0,2.0,4.0,6.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,5.333333333333333
d9accccd-7093-4913-b4cf-2104ea995f99,H1,H,1.0,no mention,1,O2,ADV,1,ADV,0,1,False,5.0,5.4,2.4,2.25,2.3333333333333335,5.4,7.0,7.0,7.0,28.0,1.0,0.0,0.0,4.0,0,24.666666666666668,1,107.255,285.014,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
d9accccd-7093-4913-b4cf-2104ea995f99,H1,H,1.0,no mention,1,O2,COL,2,ADV,0,1,False,5.0,5.4,2.4,2.25,2.3333333333333335,5.4,7.0,7.0,7.0,28.0,1.0,0.0,0.0,4.0,0,24.666666666666668,1,219.75,732.266,7.0,7.0,7.0,6.0,7.0,7.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
d9accccd-7093-4913-b4cf-2104ea995f99,H1,H,1.0,no mention,1,O2,REL,3,ADV,0,1,False,5.0,5.4,2.4,2.25,2.3333333333333335,5.4,7.0,7.0,7.0,28.0,1.0,0.0,0.0,4.0,0,24.666666666666668,1,69.345,104.316,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
4745d6d9-b5cb-4408-a0f7-744f8b304f77,H3,H,3.0,mobility,1,O2,ADV,1,ADV,1,1,True,4.0,4.1,3.6,3.75,3.6666666666666665,4.6,5.25,5.0,3.0,45.0,0.0,5.0,0.0,4.0,0,17.166666666666668,1,103.843,309.627,7.0,7.0,6.0,7.0,5.0,6.0,7.0,2.0,,3.0,1.0,2.0,,3.0,1.0,6.666666666666667
4745d6d9-b5cb-4408-a0f7-744f8b304f77,H3,H,3.0,mobility,1,O2,COL,2,ADV,1,1,True,4.0,4.1,3.6,3.75,3.6666666666666665,4.6,5.25,5.0,3.0,45.0,0.0,5.0,0.0,4.0,0,17.166666666666668,1,115.329,209.44,5.0,6.0,5.0,5.0,5.0,6.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,5.333333333333333
4745d6d9-b5cb-4408-a0f7-744f8b304f77,H3,H,3.0,mobility,1,O2,REL,3,ADV,1,1,True,4.0,4.1,3.6,3.75,3.6666666666666665,4.6,5.25,5.0,3.0,45.0,0.0,5.0,0.0,4.0,0,17.166666666666668,1,69.387,143.86,4.0,6.0,6.0,3.0,5.0,5.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,5.333333333333333
99d2c234-4113-4add-9a84-8dee9e36f1f9,HA2,HA,2.0,intellectual,1,O3,COL,1,COL,1,1,True,4.0,5.2,4.0,4.0,4.0,5.0,4.0,3.75,2.0,34.0,1.0,5.0,2.0,3.0,0,22.483333333333334,1,115.251,358.776,5.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,4.666666666666667
99d2c234-4113-4add-9a84-8dee9e36f1f9,HA2,HA,2.0,intellectual,1,O3,REL,2,COL,1,1,True,4.0,5.2,4.0,4.0,4.0,5.0,4.0,3.75,2.0,34.0,1.0,5.0,2.0,3.0,0,22.483333333333334,1,69.986,174.137,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,3.3333333333333335
99d2c234-4113-4add-9a84-8dee9e36f1f9,HA2,HA,2.0,intellectual,1,O3,ADV,3,COL,1,1,True,4.0,5.2,4.0,4.0,4.0,5.0,4.0,3.75,2.0,34.0,1.0,5.0,2.0,3.0,0,22.483333333333334,1,103.792,258.273,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0
fda98ee8-39ec-44b8-a0cc-b862209547ee,A,A,,AI (no operator),0,O2,ADV,1,ADV,1,1,True,4.0,3.2,4.0,4.0,4.0,2.4,4.75,2.5,4.0,57.0,0.0,0.0,0.0,0.0,0,11.966666666666667,1,103.898,222.548,5.0,5.0,4.0,2.0,2.0,4.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,4.666666666666667
fda98ee8-39ec-44b8-a0cc-b862209547ee,A,A,,AI (no operator),0,O2,COL,2,ADV,1,1,True,4.0,3.2,4.0,4.0,4.0,2.4,4.75,2.5,4.0,57.0,0.0,0.0,0.0,0.0,0,11.966666666666667,1,115.312,158.354,5.0,5.0,2.0,3.0,3.0,4.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,4.0
fda98ee8-39ec-44b8-a0cc-b862209547ee,A,A,,AI (no operator),0,O2,REL,3,ADV,1,1,True,4.0,3.2,4.0,4.0,4.0,2.4,4.75,2.5,4.0,57.0,0.0,0.0,0.0,0.0,0,11.966666666666667,1,69.384,105.88,4.0,2.0,1.0,1.0,2.0,3.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,2.3333333333333335
51377a27-e6f2-40ff-ac8f-cdb6b230c95c,HA3,HA,3.0,mobility,1,O5,ADV,1,ADV,1,1,True,5.0,5.6,3.0,3.25,3.111111111111111,4.4,5.0,4.0,3.3333333333333335,46.0,1.0,4.0,0.0,4.0,0,11.15,1,103.788,204.682,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,5.0
51377a27-e6f2-40ff-ac8f-cdb6b230c95c,HA3,HA,3.0,mobility,1,O5,REL,2,ADV,1,1,True,5.0,5.6,3.0,3.25,3.111111111111111,4.4,5.0,4.0,3.3333333333333335,46.0,1.0,4.0,0.0,4.0,0,11.15,1,77.651,139.732,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,4.333333333333333
51377a27-e6f2-40ff-ac8f-cdb6b230c95c,HA3,HA,3.0,mobility,1,O5,COL,3,ADV,1,1,True,5.0,5.6,3.0,3.25,3.111111111111111,4.4,5.0,4.0,3.3333333333333335,46.0,1.0,4.0,0.0,4.0,0,11.15,1,115.324,169.295,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,4.666666666666667
d7b5463c-7d4e-47b5-96c5-d759d7153bc1,HA2,HA,2.0,intellectual,1,O6,COL,1,COL,0,1,False,5.0,4.7,4.2,6.0,5.0,3.4,5.0,5.25,6.333333333333333,23.0,1.0,4.0,0.0,0.0,0,25.3,1,242.907,342.904,5.0,4.0,4.0,2.0,5.0,7.0,6.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,4.333333333333333
d7b5463c-7d4e-47b5-96c5-d759d7153bc1,HA2,HA,2.0,intellectual,1,O6,ADV,2,COL,0,1,False,5.0,4.7,4.2,6.0,5.0,3.4,5.0,5.25,6.333333333333333,23.0,1.0,4.0,0.0,0.0,0,25.3,1,104.074,204.321,5.0,7.0,6.0,6.0,6.0,7.0,6.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,6.0
d7b5463c-7d4e-47b5-96c5-d759d7153bc1,HA2,HA,2.0,intellectual,1,O6,REL,3,COL,0,1,False,5.0,4.7,4.2,6.0,5.0,3.4,5.0,5.25,6.333333333333333,23.0,1.0,4.0,0.0,0.0,0,25.3,1,69.557,145.435,5.0,7.0,4.0,6.0,6.0,7.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,5.333333333333333
cd3e80ff-9445-4d6e-9f4a-2c0ff7fdce1b,HA3,HA,3.0,mobility,1,O4,REL,1,REL,1,1,True,5.0,4.0,2.2,1.5,1.8888888888888888,5.4,6.0,4.75,4.0,34.0,1.0,0.0,0.0,0.0,0,11.933333333333334,1,69.347,188.037,5.0,5.0,5.0,3.0,6.0,6.0,6.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,5.0
cd3e80ff-9445-4d6e-9f4a-2c0ff7fdce1b,HA3,HA,3.0,mobility,1,O4,COL,2,REL,1,1,True,5.0,4.0,2.2,1.5,1.8888888888888888,5.4,6.0,4.75,4.0,34.0,1.0,0.0,0.0,0.0,0,11.933333333333334,1,115.243,158.326,6.0,6.0,5.0,4.0,6.0,6.0,6.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,5.666666666666667
cd3e80ff-9445-4d6e-9f4a-2c0ff7fdce1b,HA3,HA,3.0,mobility,1,O4,ADV,3,REL,1,1,True,5.0,4.0,2.2,1.5,1.8888888888888888,5.4,6.0,4.75,4.0,34.0,1.0,0.0,0.0,0.0,0,11.933333333333334,1,103.833,139.674,6.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,5.666666666666667
84b47000-1187-49b8-adab-b5664820d330,HA1,HA,1.0,no mention,1,O2,ADV,1,ADV,1,1,True,6.0,2.8,6.0,6.0,6.0,5.6,6.0,6.5,6.0,74.0,1.0,5.0,1.0,3.0,0,13.616666666666667,1,103.809,215.316,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,6.0
84b47000-1187-49b8-adab-b5664820d330,HA1,HA,1.0,no mention,1,O2,COL,2,ADV,1,1,True,6.0,2.8,6.0,6.0,6.0,5.6,6.0,6.5,6.0,74.0,1.0,5.0,1.0,3.0,0,13.616666666666667,1,115.27,213.312,5.0,5.0,5.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,5.0
84b47000-1187-49b8-adab-b5664820d330,HA1,HA,1.0,no mention,1,O2,REL,3,ADV,1,1,True,6.0,2.8,6.0,6.0,6.0,5.6,6.0,6.5,6.0,74.0,1.0,5.0,1.0,3.0,0,13.616666666666667,1,69.369,141.159,6.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,5.666666666666667
8ddb013a-7fb9-4ea3-b5fa-8e1a790eef92,A,A,,AI (no operator),0,O3,COL,1,COL,1,1,True,6.0,6.2,1.2,2.25,1.6666666666666667,5.0,6.0,3.25,2.6666666666666665,41.0,1.0,3.0,3.0,3.0,0,14.7,1,192.368,267.369,5.0,6.0,2.0,3.0,5.0,5.0,,,2.0,3.0,1.0,,1.0,2.0,3.0,4.333333333333333
8ddb013a-7fb9-4ea3-b5fa-8e1a790eef92,A,A,,AI (no operator),0,O3,REL,2,COL,1,1,True,6.0,6.2,1.2,2.25,1.6666666666666667,5.0,6.0,3.25,2.6666666666666665,41.0,1.0,3.0,3.0,3.0,0,14.7,1,69.505,124.833,6.0,6.0,2.0,7.0,7.0,6.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,4.666666666666667
8ddb013a-7fb9-4ea3-b5fa-8e1a790eef92,A,A,,AI (no operator),0,O3,ADV,3,COL,1,1,True,6.0,6.2,1.2,2.25,1.6666666666666667,5.0,6.0,3.25,2.6666666666666665,41.0,1.0,3.0,3.0,3.0,0,14.7,1,103.927,168.446,7.0,6.0,3.0,5.0,5.0,6.0,,,2.0,3.0,1.0,,1.0,3.0,2.0,5.333333333333333
1226333f-de2d-4520-998a-105cf7abd0c3,H2,H,2.0,intellectual,1,O1,REL,1,REL,1,1,True,5.0,3.8,7.0,6.25,6.666666666666667,6.0,5.75,5.75,7.0,51.0,0.0,5.0,0.0,2.0,0,18.85,1,69.364,164.636,6.0,6.0,6.0,5.0,6.0,6.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,6.0
1226333f-de2d-4520-998a-105cf7abd0c3,H2,H,2.0,intellectual,1,O1,ADV,2,REL,1,1,True,5.0,3.8,7.0,6.25,6.666666666666667,6.0,5.75,5.75,7.0,51.0,0.0,5.0,0.0,2.0,0,18.85,1,103.787,211.066,6.0,6.0,6.0,5.0,7.0,7.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,6.0
1226333f-de2d-4520-998a-105cf7abd0c3,H2,H,2.0,intellectual,1,O1,COL,3,REL,1,1,True,5.0,3.8,7.0,6.25,6.666666666666667,6.0,5.75,5.75,7.0,51.0,0.0,5.0,0.0,2.0,0,18.85,1,261.5,319.883,7.0,7.0,7.0,6.0,6.0,6.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
9bb2a9d9-6ba5-4ae4-9a6c-89decc58032b,HA1,HA,1.0,no mention,1,O6,COL,1,COL,1,1,True,6.0,4.5,5.4,3.0,4.333333333333333,5.6,6.0,5.5,6.0,53.0,0.0,5.0,0.0,0.0,0,18.816666666666666,1,115.388,272.411,6.0,6.0,7.0,5.0,6.0,6.0,5.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,4.0,6.333333333333333
9bb2a9d9-6ba5-4ae4-9a6c-89decc58032b,HA1,HA,1.0,no mention,1,O6,ADV,2,COL,1,1,True,6.0,4.5,5.4,3.0,4.333333333333333,5.6,6.0,5.5,6.0,53.0,0.0,5.0,0.0,0.0,0,18.816666666666666,1,103.885,221.313,7.0,7.0,7.0,6.0,5.0,5.0,6.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,7.0
9bb2a9d9-6ba5-4ae4-9a6c-89decc58032b,HA1,HA,1.0,no mention,1,O6,REL,3,COL,1,1,True,6.0,4.5,5.4,3.0,4.333333333333333,5.6,6.0,5.5,6.0,53.0,0.0,5.0,0.0,0.0,0,18.816666666666666,1,69.405,165.749,7.0,7.0,7.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,7.0
